p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BdiBd21-3.3G07136003	2.68529449363859e-11	0.793469751281736	0.397	0.264	1.04909085277472e-06	3	BdiBd21-3.3G0713600
BdiBd21-3.2G06389001	2.73178438411731e-11	0.461349899014912	0.674	0.493	1.06725352318695e-06	3	BdiBd21-3.2G0638900
BdiBd21-3.2G0558500	2.79322656803743e-11	3.05970091683733	0.024	0.002	1.09125775560086e-06	3	BdiBd21-3.2G0558500
BdiBd21-3.3G0418200	2.81838253213896e-11	4.58569541807316	0.016	0.001	1.10108568765605e-06	3	BdiBd21-3.3G0418200
BdiBd21-3.1G0952200	2.82965129264297e-11	2.0660936639873	0.035	0.005	1.10548816700975e-06	3	BdiBd21-3.1G0952200
BdiBd21-3.1G0123600	2.93987046086808e-11	0.952299651958093	0.161	0.073	1.14854859165194e-06	3	BdiBd21-3.1G0123600
BdiBd21-3.2G0784900	2.94193654764772e-11	0.537873525317342	0.582	0.429	1.14935577043501e-06	3	BdiBd21-3.2G0784900
BdiBd21-3.2G0254200	2.96080039634019e-11	0.364488164274421	0.585	0.408	1.15672549884219e-06	3	BdiBd21-3.2G0254200
BdiBd21-3.1G00345002	2.97070644361122e-11	0.834447518262977	0.34	0.214	1.16059559339003e-06	3	BdiBd21-3.1G0034500
BdiBd21-3.2G01728001	2.97664155021761e-11	0.739936670661865	0.281	0.16	1.16291432083902e-06	3	BdiBd21-3.2G0172800
BdiBd21-3.2G03924003	3.01332052082128e-11	0.877258608227818	0.299	0.18	1.17724406107446e-06	3	BdiBd21-3.2G0392400
BdiBd21-3.1G04498001	3.03180059758724e-11	0.736569170921757	0.369	0.235	1.18446385746538e-06	3	BdiBd21-3.1G0449800
BdiBd21-3.4G00072003	3.07717167452847e-11	0.862632910076615	0.281	0.163	1.20218942980478e-06	3	BdiBd21-3.4G0007200
BdiBd21-3.3G0784100	3.17704463860948e-11	0.724247079417416	0.336	0.205	1.24120779941195e-06	3	BdiBd21-3.3G0784100
BdiBd21-3.3G06166002	3.20051918707789e-11	1.30079675491899	0.193	0.098	1.25037883600759e-06	3	BdiBd21-3.3G0616600
BdiBd21-3.2G02159003	3.28268768463742e-11	0.67169599358845	0.422	0.284	1.28248042463415e-06	3	BdiBd21-3.2G0215900
BdiBd21-3.2G07962002	3.34540083361151e-11	0.826286020248768	0.314	0.191	1.30698119767534e-06	3	BdiBd21-3.2G0796200
BdiBd21-3.2G02925001	3.34611247353651e-11	2.40449644080908	0.037	0.006	1.30725922116124e-06	3	BdiBd21-3.2G0292500
BdiBd21-3.5G0166200	3.45002704719252e-11	1.4886932888986	0.075	0.023	1.34785656679717e-06	3	BdiBd21-3.5G0166200
BdiBd21-3.1G10182002	3.50737341662939e-11	0.745436133795941	0.291	0.171	1.37026064640877e-06	3	BdiBd21-3.1G1018200
BdiBd21-3.5G01633002	3.56053476145809e-11	1.74534929624057	0.112	0.044	1.39102972060645e-06	3	BdiBd21-3.5G0163300
BdiBd21-3.1G03746001	3.61437349125753e-11	1.23439559142274	0.147	0.065	1.41206343556449e-06	3	BdiBd21-3.1G0374600
BdiBd21-3.5G02180001	3.80872007915236e-11	1.00991661524731	0.177	0.085	1.48799076052324e-06	3	BdiBd21-3.5G0218000
BdiBd21-3.3G0404600	3.95005188617268e-11	0.602632102385976	0.369	0.233	1.54320627088994e-06	3	BdiBd21-3.3G0404600
BdiBd21-3.4G04096002	4.27474463914295e-11	0.924936064119935	0.232	0.126	1.67005723562037e-06	3	BdiBd21-3.4G0409600
BdiBd21-3.2G00771001	4.38983135692206e-11	0.948337408235485	0.153	0.068	1.71501931452231e-06	3	BdiBd21-3.2G0077100
BdiBd21-3.1G07246001	4.46008656053471e-11	0.593695266444573	0.46	0.315	1.7424666174697e-06	3	BdiBd21-3.1G0724600
BdiBd21-3.1G0499900	4.5939774509652e-11	1.11869082318348	0.151	0.067	1.79477511054309e-06	3	BdiBd21-3.1G0499900
BdiBd21-3.2G03682002	4.81496780124145e-11	0.736099968730915	0.332	0.207	1.88111162058901e-06	3	BdiBd21-3.2G0368200
BdiBd21-3.4G04690331	4.98280707648873e-11	1.89121039122099	0.067	0.019	1.94668306864262e-06	3	BdiBd21-3.4G0469033
BdiBd21-3.1G1036150	5.00862434331179e-11	0.469961852049879	0.487	0.333	1.95676935844505e-06	3	BdiBd21-3.1G1036150
BdiBd21-3.3G0180200	5.22365269447728e-11	1.33321779846723	0.118	0.047	2.04077663467838e-06	3	BdiBd21-3.3G0180200
BdiBd21-3.1G03084003	5.23460851668607e-11	0.764220166783669	0.336	0.209	2.04505685529892e-06	3	BdiBd21-3.1G0308400
BdiBd21-3.1G0114100	5.24943662760733e-11	0.682303384561407	0.265	0.146	2.05084990167363e-06	3	BdiBd21-3.1G0114100
BdiBd21-3.2G07175002	5.37317173419024e-11	0.527594882677595	0.375	0.236	2.09919073311344e-06	3	BdiBd21-3.2G0717500
BdiBd21-3.1G01548001	5.49819260517053e-11	0.612933989440742	0.454	0.306	2.14803388698802e-06	3	BdiBd21-3.1G0154800
BdiBd21-3.3G0622300	5.53823511153948e-11	2.9374883509234	0.029	0.004	2.16367769337624e-06	3	BdiBd21-3.3G0622300
BdiBd21-3.3G01988002	5.62309236251321e-11	0.776915711665239	0.287	0.167	2.19682972418666e-06	3	BdiBd21-3.3G0198800
BdiBd21-3.1G10463001	5.66466762733594e-11	0.503675728697963	0.515	0.36	2.2130723486476e-06	3	BdiBd21-3.1G1046300
BdiBd21-3.4G0249400	5.67957984925449e-11	2.34952275250196	0.045	0.009	2.21889825550675e-06	3	BdiBd21-3.4G0249400
BdiBd21-3.2G00860001	5.71395427180497e-11	0.712390811919457	0.344	0.215	2.23232765490877e-06	3	BdiBd21-3.2G0086000
BdiBd21-3.1G03619003	6.24304661510211e-11	0.840480036388294	0.301	0.181	2.43903345158809e-06	3	BdiBd21-3.1G0361900
BdiBd21-3.3G0611300	6.24334458716363e-11	0.559568665167929	0.413	0.267	2.43914986331309e-06	3	BdiBd21-3.3G0611300
BdiBd21-3.5G0144800	6.57403795558751e-11	0.932001251893361	0.189	0.094	2.56834514848893e-06	3	BdiBd21-3.5G0144800
BdiBd21-3.1G01422002	6.64599622440711e-11	0.427195816704193	0.648	0.48	2.59645780495137e-06	3	BdiBd21-3.1G0142200
BdiBd21-3.2G0433600	6.67754589970879e-11	0.45040014774177	0.401	0.253	2.60878363209823e-06	3	BdiBd21-3.2G0433600
BdiBd21-3.3G04770001	6.73360790904338e-11	2.27944152852218	0.049	0.011	2.63068593790507e-06	3	BdiBd21-3.3G0477000
BdiBd21-3.2G0525200	7.00154058358371e-11	2.75712947566922	0.041	0.008	2.73536187519448e-06	3	BdiBd21-3.2G0525200
BdiBd21-3.1G03688001	7.13074193322642e-11	1.5897072869502	0.09	0.031	2.7858382584729e-06	3	BdiBd21-3.1G0368800
BdiBd21-3.2G0669900	7.21328138240624e-11	1.27324001644574	0.136	0.058	2.81808477047847e-06	3	BdiBd21-3.2G0669900
BdiBd21-3.1G04062001	7.4115023453828e-11	0.644528069777994	0.34	0.211	2.89552573629415e-06	3	BdiBd21-3.1G0406200
BdiBd21-3.1G0858200	7.43214258659261e-11	5.5745738152056	0.014	0	2.90358946573e-06	3	BdiBd21-3.1G0858200
BdiBd21-3.3G0207100	7.59701837702878e-11	4.23405683191719	0.014	0	2.9680031395376e-06	3	BdiBd21-3.3G0207100
BdiBd21-3.3G0596500	7.59701837702878e-11	4.83273442169976	0.014	0	2.9680031395376e-06	3	BdiBd21-3.3G0596500
BdiBd21-3.1G00492003	7.64097434540153e-11	0.385101118063176	0.707	0.51	2.98517585726147e-06	3	BdiBd21-3.1G0049200
BdiBd21-3.1G0238200	7.64477910346792e-11	4.38305412093508	0.014	0	2.98666230014285e-06	3	BdiBd21-3.1G0238200
BdiBd21-3.5G0121600	7.64477910346792e-11	4.28202708245182	0.014	0	2.98666230014285e-06	3	BdiBd21-3.5G0121600
BdiBd21-3.1G06402003	7.66766763549723e-11	1.10256177585786	0.204	0.107	2.99560439183606e-06	3	BdiBd21-3.1G0640200
BdiBd21-3.2G0093800	7.67691676396695e-11	1.84835870748556	0.063	0.017	2.99921784134661e-06	3	BdiBd21-3.2G0093800
BdiBd21-3.2G0687900	7.68044973884033e-11	1.2778333080961	0.118	0.047	3.00059810397014e-06	3	BdiBd21-3.2G0687900
BdiBd21-3.1G0549600	7.71697120695711e-11	3.15464249194761	0.014	0	3.014866311134e-06	3	BdiBd21-3.1G0549600
BdiBd21-3.1G0158600	8.09123646759457e-11	1.97241578776886	0.079	0.026	3.16108426315985e-06	3	BdiBd21-3.1G0158600
BdiBd21-3.5G02567002	8.51299876720527e-11	1.03605791894851	0.275	0.164	3.32585835837175e-06	3	BdiBd21-3.5G0256700
BdiBd21-3.4G0457301	8.54314885748544e-11	2.67814277064558	0.026	0.003	3.33763739564241e-06	3	BdiBd21-3.4G0457301
BdiBd21-3.2G0152400	8.83873615346739e-11	0.801880580997949	0.189	0.094	3.45311744043664e-06	3	BdiBd21-3.2G0152400
BdiBd21-3.1G08397001	8.98410001873802e-11	1.00054316109129	0.222	0.12	3.50990819532057e-06	3	BdiBd21-3.1G0839700
BdiBd21-3.2G06566001	9.03405567211014e-11	1.66696453121184	0.067	0.019	3.52942486997999e-06	3	BdiBd21-3.2G0656600
BdiBd21-3.1G01842001	9.14060068153913e-11	0.98423078076449	0.169	0.08	3.57104987426371e-06	3	BdiBd21-3.1G0184200
BdiBd21-3.3G0742900	9.52569221709328e-11	2.95915449484129	0.031	0.004	3.721497435374e-06	3	BdiBd21-3.3G0742900
BdiBd21-3.1G09371012	9.66852363380111e-11	1.22504065816532	0.2	0.104	3.77729881325342e-06	3	BdiBd21-3.1G0937101
BdiBd21-3.2G05914001	9.72643704249187e-11	0.60233332024847	0.299	0.173	3.79992442376072e-06	3	BdiBd21-3.2G0591400
BdiBd21-3.4G01178001	1.03871911557013e-10	0.497923144350317	0.426	0.284	4.05806784070938e-06	3	BdiBd21-3.4G0117800
BdiBd21-3.3G06120003	1.05061372993865e-10	0.775806442744833	0.383	0.256	4.1045377201243e-06	3	BdiBd21-3.3G0612000
BdiBd21-3.2G0461550	1.05860386547614e-10	0.864070225171385	0.179	0.086	4.13575358164218e-06	3	BdiBd21-3.2G0461550
BdiBd21-3.1G0620400	1.07392685976633e-10	5.8434704497965	0.01	0	4.1956174557351e-06	3	BdiBd21-3.1G0620400
BdiBd21-3.2G0769400	1.07392685976633e-10	6.08243085487132	0.01	0	4.1956174557351e-06	3	BdiBd21-3.2G0769400
BdiBd21-3.1G0614700	1.07697367283112e-10	0.304652778707779	0.582	0.41	4.20752074501662e-06	3	BdiBd21-3.1G0614700
BdiBd21-3.4G0422900	1.08625794726916e-10	2.42271099283039	0.045	0.01	4.24379254839115e-06	3	BdiBd21-3.4G0422900
BdiBd21-3.2G02713002	1.08724570274419e-10	2.37605970669734	0.053	0.013	4.24765151148101e-06	3	BdiBd21-3.2G0271300
BdiBd21-3.1G04953002	1.09825405811916e-10	1.46729669142855	0.153	0.072	4.29065895425993e-06	3	BdiBd21-3.1G0495300
BdiBd21-3.3G0093000	1.11134768022862e-10	0.896994974126169	0.11	0.042	4.34181311711716e-06	3	BdiBd21-3.3G0093000
BdiBd21-3.2G0077500	1.12709955606305e-10	0.805433181867033	0.173	0.082	4.40335254562713e-06	3	BdiBd21-3.2G0077500
BdiBd21-3.5G03044003	1.13068693596735e-10	0.417775295591013	0.611	0.423	4.41736772143724e-06	3	BdiBd21-3.5G0304400
BdiBd21-3.3G0399300	1.15884271674284e-10	1.08045375618364	0.114	0.045	4.52736672577093e-06	3	BdiBd21-3.3G0399300
BdiBd21-3.1G04387501	1.16085567248526e-10	2.13629239536134	0.053	0.013	4.53523094126541e-06	3	BdiBd21-3.1G0438750
BdiBd21-3.3G0115900	1.17512450304126e-10	1.6482338813182	0.177	0.085	4.59097640848158e-06	3	BdiBd21-3.3G0115900
BdiBd21-3.2G07176001	1.20744092940848e-10	1.74672750675613	0.067	0.019	4.71723022301304e-06	3	BdiBd21-3.2G0717600
BdiBd21-3.4G01943002	1.20881549712302e-10	1.51996719048964	0.077	0.025	4.72260038416022e-06	3	BdiBd21-3.4G0194300
BdiBd21-3.1G0337200	1.30175943363744e-10	1.96683536737293	0.045	0.01	5.08571375533475e-06	3	BdiBd21-3.1G0337200
BdiBd21-3.3G00513001	1.31990904750358e-10	0.820581445951178	0.228	0.123	5.156620666787e-06	3	BdiBd21-3.3G0051300
BdiBd21-3.4G03593002	1.3581139786769e-10	1.04202138725499	0.206	0.108	5.3058796918949e-06	3	BdiBd21-3.4G0359300
BdiBd21-3.3G04172003	1.36145957309668e-10	0.786411896665127	0.34	0.218	5.31895026017409e-06	3	BdiBd21-3.3G0417200
BdiBd21-3.5G0226500	1.383954865565e-10	5.2666069069325	0.012	0	5.40683486878934e-06	3	BdiBd21-3.5G0226500
BdiBd21-3.4G0273900	1.39646909201651e-10	1.61279163413053	0.073	0.023	5.4557254486901e-06	3	BdiBd21-3.4G0273900
BdiBd21-3.3G02772002	1.42905129171204e-10	0.498740151847814	0.456	0.305	5.58301758646061e-06	3	BdiBd21-3.3G0277200
BdiBd21-3.1G05336001	1.47846558335053e-10	1.21961869761985	0.102	0.039	5.77606934103384e-06	3	BdiBd21-3.1G0533600
BdiBd21-3.4G0404700	1.48438455216209e-10	1.32931349675111	0.106	0.041	5.79919356838684e-06	3	BdiBd21-3.4G0404700
BdiBd21-3.1G01022001	1.50255528223221e-10	0.879948804062871	0.218	0.103	5.87018297662479e-06	3	BdiBd21-3.1G0102200
BdiBd21-3.2G0217500	1.54836321956824e-10	0.880825723883355	0.232	0.126	6.04914542620919e-06	3	BdiBd21-3.2G0217500
BdiBd21-3.4G04727002	1.57811673970744e-10	0.634082246961126	0.409	0.271	6.16538647868902e-06	3	BdiBd21-3.4G0472700
BdiBd21-3.5G03408001	1.57848667720523e-10	1.29826019121382	0.12	0.051	6.16683175050538e-06	3	BdiBd21-3.5G0340800
BdiBd21-3.4G04847001	1.58474887035526e-10	0.58962519556707	0.487	0.34	6.19129688670392e-06	3	BdiBd21-3.4G0484700
BdiBd21-3.4G0401700	1.58628967234535e-10	0.953879242584515	0.155	0.071	6.19731649191879e-06	3	BdiBd21-3.4G0401700
BdiBd21-3.1G0864200	1.59885142091862e-10	0.645351417570746	0.34	0.215	6.24639273124485e-06	3	BdiBd21-3.1G0864200
BdiBd21-3.1G08220002	1.59947273011865e-10	0.861426156790203	0.314	0.196	6.24882006202756e-06	3	BdiBd21-3.1G0822000
BdiBd21-3.2G06621001	1.63512879591358e-10	0.476973294939348	0.493	0.34	6.38812117987517e-06	3	BdiBd21-3.2G0662100
BdiBd21-3.2G05132001	1.65858399582263e-10	0.538307162108789	0.418	0.268	6.47975595487987e-06	3	BdiBd21-3.2G0513200
BdiBd21-3.2G06697001	1.77789470352148e-10	0.335641844008305	0.65	0.495	6.94587902771772e-06	3	BdiBd21-3.2G0669700
BdiBd21-3.3G04071003	1.97619421772452e-10	0.741705573695181	0.326	0.205	7.72059556980617e-06	3	BdiBd21-3.3G0407100
BdiBd21-3.3G01759001	2.02299569223399e-10	0.868384340907126	0.212	0.113	7.90343957041974e-06	3	BdiBd21-3.3G0175900
BdiBd21-3.4G00907002	2.09750934949237e-10	0.849364080089034	0.285	0.172	8.19454952659678e-06	3	BdiBd21-3.4G0090700
BdiBd21-3.5G0122200	2.10688857562652e-10	0.808107027057901	0.224	0.12	8.23119228725767e-06	3	BdiBd21-3.5G0122200
BdiBd21-3.3G0354800	2.12039916049446e-10	1.21587263571364	0.084	0.028	8.28397544021976e-06	3	BdiBd21-3.3G0354800
BdiBd21-3.3G07220001	2.13186873199449e-10	0.944867915218638	0.289	0.173	8.32878476215608e-06	3	BdiBd21-3.3G0722000
BdiBd21-3.2G0605000	2.18131621032932e-10	1.31970922925416	0.096	0.035	8.52196617051457e-06	3	BdiBd21-3.2G0605000
BdiBd21-3.1G05290001	2.20532770025232e-10	2.44294150369434	0.059	0.016	8.61577425934576e-06	3	BdiBd21-3.1G0529000
BdiBd21-3.1G10108001	2.25223247534518e-10	0.875609724642177	0.222	0.12	8.79902183467855e-06	3	BdiBd21-3.1G1010800
BdiBd21-3.1G02431002	2.3306709567892e-10	0.727593989202824	0.344	0.221	9.10546529398405e-06	3	BdiBd21-3.1G0243100
BdiBd21-3.3G0284300	2.39303808797078e-10	0.553874623007275	0.31	0.184	9.34912120208424e-06	3	BdiBd21-3.3G0284300
BdiBd21-3.2G0416600	2.40944545481647e-10	0.67636384568687	0.34	0.214	9.413221502877e-06	3	BdiBd21-3.2G0416600
BdiBd21-3.1G0272300	2.44558190374749e-10	0.818372287691901	0.291	0.175	9.5543993815607e-06	3	BdiBd21-3.1G0272300
BdiBd21-3.1G04215001	2.47447011438998e-10	0.833819672517248	0.208	0.109	9.66725984289876e-06	3	BdiBd21-3.1G0421500
BdiBd21-3.5G0160000	2.47850491899786e-10	1.59597112384533	0.055	0.014	9.68302301754084e-06	3	BdiBd21-3.5G0160000
BdiBd21-3.5G0276100	2.6233995809957e-10	1.39753976570655	0.071	0.022	1.0249097483034e-05	3	BdiBd21-3.5G0276100
BdiBd21-3.5G01609001	2.72228350993923e-10	1.21320597393393	0.138	0.062	1.06354172166306e-05	3	BdiBd21-3.5G0160900
BdiBd21-3.1G09205003	2.88854012164292e-10	0.50859754853979	0.56	0.406	1.12849485472346e-05	3	BdiBd21-3.1G0920500
BdiBd21-3.2G0524300	2.98478415425191e-10	0.367487116422516	0.823	0.668	1.16609547338314e-05	3	BdiBd21-3.2G0524300
BdiBd21-3.1G00648501	3.00237818499755e-10	1.37020003984404	0.163	0.079	1.17296910931484e-05	3	BdiBd21-3.1G0064850
BdiBd21-3.1G03969002	3.10883750597571e-10	0.131159338468946	0.961	0.806	1.21456063683459e-05	3	BdiBd21-3.1G0396900
BdiBd21-3.1G0220600	3.14077217478424e-10	0.749701686467349	0.346	0.221	1.22703687324471e-05	3	BdiBd21-3.1G0220600
BdiBd21-3.4G04995003	3.16693732165269e-10	0.654899456398133	0.401	0.272	1.23725907282327e-05	3	BdiBd21-3.4G0499500
BdiBd21-3.3G01847002	3.18277695806585e-10	0.325291873799959	0.601	0.43	1.24344730197717e-05	3	BdiBd21-3.3G0184700
BdiBd21-3.4G01020002	3.18340533564412e-10	1.24579924119084	0.141	0.064	1.24369279652945e-05	3	BdiBd21-3.4G0102000
BdiBd21-3.3G04523001	3.22340687942238e-10	1.37089061009769	0.088	0.031	1.25932059965274e-05	3	BdiBd21-3.3G0452300
BdiBd21-3.1G08694001	3.26286934145064e-10	0.791968833398666	0.273	0.162	1.27473779431794e-05	3	BdiBd21-3.1G0869400
BdiBd21-3.4G0382800	3.29360637639758e-10	1.562003149464	0.067	0.02	1.286746139131e-05	3	BdiBd21-3.4G0382800
BdiBd21-3.4G01941002	3.32253758696241e-10	0.671158314815829	0.332	0.209	1.29804898447447e-05	3	BdiBd21-3.4G0194100
BdiBd21-3.2G01312003	3.35011693227832e-10	0.520302769742663	0.54	0.386	1.30882368310249e-05	3	BdiBd21-3.2G0131200
BdiBd21-3.1G0432400	3.38407678114862e-10	2.52696928275126	0.033	0.005	1.32209111685914e-05	3	BdiBd21-3.1G0432400
BdiBd21-3.1G03240001	3.44169171850172e-10	1.12597336777993	0.151	0.07	1.34460012058425e-05	3	BdiBd21-3.1G0324000
BdiBd21-3.5G0182900	3.50110125873876e-10	0.428350651977376	0.652	0.512	1.36781023976406e-05	3	BdiBd21-3.5G0182900
BdiBd21-3.5G0342200	3.54834279350799e-10	1.37450026722414	0.073	0.023	1.3862665625677e-05	3	BdiBd21-3.5G0342200
BdiBd21-3.3G07908001	3.59442037897616e-10	0.557597669199459	0.301	0.181	1.40426815365841e-05	3	BdiBd21-3.3G0790800
BdiBd21-3.1G04634001	3.68354815968707e-10	2.29028146238069	0.035	0.006	1.43908859502655e-05	3	BdiBd21-3.1G0463400
BdiBd21-3.2G01458002	3.74638327614018e-10	0.603682071964044	0.428	0.292	1.46363701832245e-05	3	BdiBd21-3.2G0145800
BdiBd21-3.2G03304001	3.75798409119644e-10	0.379083738541494	0.603	0.445	1.46816922474863e-05	3	BdiBd21-3.2G0330400
BdiBd21-3.2G06167002	3.76170186235503e-10	0.759369791076512	0.246	0.138	1.46962168358486e-05	3	BdiBd21-3.2G0616700
BdiBd21-3.2G03410002	3.78834984352275e-10	0.997988439258706	0.275	0.167	1.48003251686747e-05	3	BdiBd21-3.2G0341000
BdiBd21-3.4G06116002	3.91212280681694e-10	1.22236961342949	0.112	0.045	1.52838813816724e-05	3	BdiBd21-3.4G0611600
BdiBd21-3.1G00515001	3.93639236118668e-10	0.619708566185511	0.24	0.133	1.53786976766841e-05	3	BdiBd21-3.1G0051500
BdiBd21-3.2G00060002	4.00871392912192e-10	0.487915787025109	0.605	0.44	1.56612435782935e-05	3	BdiBd21-3.2G0006000
BdiBd21-3.4G0486300	4.10497470395464e-10	0.187203206438555	0.699	0.545	1.603731517341e-05	3	BdiBd21-3.4G0486300
BdiBd21-3.3G03299001	4.13997396830298e-10	1.12162940505392	0.143	0.065	1.61740502993661e-05	3	BdiBd21-3.3G0329900
BdiBd21-3.2G03969001	4.17328941633148e-10	0.750120422990952	0.24	0.135	1.63042070917238e-05	3	BdiBd21-3.2G0396900
BdiBd21-3.3G01826003	4.27079707185922e-10	0.437728167298501	0.629	0.457	1.66851500003396e-05	3	BdiBd21-3.3G0182600
BdiBd21-3.5G0126800	4.28544572418788e-10	1.19400773040099	0.094	0.034	1.67423793552572e-05	3	BdiBd21-3.5G0126800
BdiBd21-3.4G02768003	4.2871084366876e-10	0.81683569298059	0.358	0.234	1.67488752404511e-05	3	BdiBd21-3.4G0276800
BdiBd21-3.4G0595300	4.32771635806098e-10	1.15745837004283	0.165	0.081	1.69075222676726e-05	3	BdiBd21-3.4G0595300
BdiBd21-3.4G05604001	4.33291641129962e-10	0.885410317262226	0.163	0.078	1.69278378356654e-05	3	BdiBd21-3.4G0560400
BdiBd21-3.2G00190001	4.34860807875119e-10	0.623767213219024	0.375	0.243	1.69891420420652e-05	3	BdiBd21-3.2G0019000
BdiBd21-3.2G02829002	4.38598287207434e-10	0.542894547438374	0.491	0.352	1.713515788462e-05	3	BdiBd21-3.2G0282900
BdiBd21-3.5G03285001	4.45452005439566e-10	1.16155933203794	0.106	0.042	1.7402918948513e-05	3	BdiBd21-3.5G0328500
BdiBd21-3.4G03216002	4.5358696051693e-10	1.58717651328982	0.1	0.039	1.77207353734754e-05	3	BdiBd21-3.4G0321600
BdiBd21-3.4G06274011	4.53717537458982e-10	0.987345908212407	0.149	0.069	1.77258367534475e-05	3	BdiBd21-3.4G0627401
BdiBd21-3.2G07095003	4.56379319546817e-10	0.940016804422438	0.277	0.167	1.7829827256055e-05	3	BdiBd21-3.2G0709500
BdiBd21-3.5G0080700	4.6878548673061e-10	2.50727817398995	0.024	0.003	1.83145113955915e-05	3	BdiBd21-3.5G0080700
BdiBd21-3.1G0167300	4.98725630684565e-10	0.717017745096831	0.112	0.047	1.94842129395846e-05	3	BdiBd21-3.1G0167300
BdiBd21-3.4G0056900	5.00977268186739e-10	0.524889053886546	0.332	0.204	1.95721799135195e-05	3	BdiBd21-3.4G0056900
BdiBd21-3.4G04999003	5.05646784207307e-10	0.971729520384456	0.269	0.163	1.97546085654111e-05	3	BdiBd21-3.4G0499900
BdiBd21-3.3G06981001	5.13491735504811e-10	0.828541822892563	0.299	0.187	2.0061095122702e-05	3	BdiBd21-3.3G0698100
BdiBd21-3.1G08238002	5.14743636301149e-10	0.819961123670694	0.238	0.134	2.01100043830133e-05	3	BdiBd21-3.1G0823800
BdiBd21-3.1G0137400	5.2334917423196e-10	1.20903842692395	0.12	0.05	2.04462055388942e-05	3	BdiBd21-3.1G0137400
BdiBd21-3.4G04889003	5.32533445236472e-10	0.626177557833301	0.365	0.24	2.08050166384985e-05	3	BdiBd21-3.4G0488900
BdiBd21-3.1G0740700	5.64580605316199e-10	1.28141498831805	0.116	0.048	2.20570350884933e-05	3	BdiBd21-3.1G0740700
BdiBd21-3.3G04525001	5.69437917027069e-10	0.872715811970723	0.214	0.116	2.22468005424135e-05	3	BdiBd21-3.3G0452500
BdiBd21-3.2G0326600	5.97205136363633e-10	1.08786310850246	0.159	0.077	2.33316102674544e-05	3	BdiBd21-3.2G0326600
BdiBd21-3.5G00937001	5.99147644668164e-10	0.777345713177563	0.259	0.151	2.34075001818958e-05	3	BdiBd21-3.5G0093700
BdiBd21-3.5G0189100	5.99609247913937e-10	0.804987572939776	0.185	0.094	2.34255340975017e-05	3	BdiBd21-3.5G0189100
BdiBd21-3.2G06399002	6.04038472172934e-10	1.25833688375162	0.138	0.061	2.35985750308522e-05	3	BdiBd21-3.2G0639900
BdiBd21-3.1G04467001	6.05847205411585e-10	3.47491616897984	0.022	0.002	2.36692386210198e-05	3	BdiBd21-3.1G0446700
BdiBd21-3.1G0871700	6.07521377811911e-10	1.37338937611358	0.12	0.05	2.37346451883557e-05	3	BdiBd21-3.1G0871700
BdiBd21-3.3G02102001	6.17784035141077e-10	0.562689021623041	0.422	0.287	2.41355866848916e-05	3	BdiBd21-3.3G0210200
BdiBd21-3.4G00150002	6.19930178121783e-10	0.997476156096688	0.173	0.087	2.42194321988618e-05	3	BdiBd21-3.4G0015000
BdiBd21-3.1G03435002	6.26456513111574e-10	1.64795560875632	0.081	0.028	2.4474403054243e-05	3	BdiBd21-3.1G0343500
BdiBd21-3.3G0699700	6.26531676239021e-10	0.850128032726825	0.226	0.126	2.44773395273061e-05	3	BdiBd21-3.3G0699700
BdiBd21-3.3G02963001	6.39699373196403e-10	1.41626266794045	0.124	0.055	2.49917751120371e-05	3	BdiBd21-3.3G0296300
BdiBd21-3.2G0651300	6.43740801677247e-10	3.64660035492658	0.018	0.001	2.51496656399267e-05	3	BdiBd21-3.2G0651300
BdiBd21-3.4G06214003	6.48880652118425e-10	0.66108842749735	0.405	0.274	2.53504693169626e-05	3	BdiBd21-3.4G0621400
BdiBd21-3.2G07088001	6.50093389838389e-10	2.01326922619258	0.049	0.012	2.53978485542062e-05	3	BdiBd21-3.2G0708800
BdiBd21-3.2G06117002	6.66925561387162e-10	0.886726620557892	0.259	0.153	2.60554478322736e-05	3	BdiBd21-3.2G0611700
BdiBd21-3.5G03284003	6.93200259365832e-10	0.479585537257861	0.523	0.383	2.70819477329043e-05	3	BdiBd21-3.5G0328400
BdiBd21-3.3G03802001	7.04565748270386e-10	1.32757729659731	0.161	0.079	2.75259746534274e-05	3	BdiBd21-3.3G0380200
BdiBd21-3.5G0205900	7.18241124134128e-10	3.4309057421289	0.02	0.002	2.80602442376721e-05	3	BdiBd21-3.5G0205900
BdiBd21-3.3G07842001	7.22590848090995e-10	0.583534587100204	0.399	0.268	2.8230179253219e-05	3	BdiBd21-3.3G0784200
BdiBd21-3.5G02407001	7.22732447808329e-10	1.79088759744659	0.071	0.023	2.82357112709758e-05	3	BdiBd21-3.5G0240700
